10.00000000000001,1.490826951252932
10.47128548050901,1.566277665349855
10.96478196143186,1.641683980474845
11.48153621496884,1.714051812701619
12.02264434617413,1.77629382431518
12.58925411794169,1.820664675861983
13.18256738556409,1.842091235942279
13.80384264602885,1.829224754073228
14.45439770745929,1.752843637342858
15.1356124843621,1.620661158748222
15.84893192461114,1.399727387311531
16.59586907437563,1.11894744569761
17.37800828749376,0.7962562853377865
18.19700858609984,0.4458133337495852
19.0546071796325,0.1493644387295937
19.95262314968881,-0.1947624575455086
20.89296130854041,-0.5674291502622185
21.87761623949554,-0.9407348077420952
22.90867652767774,-1.344973386384884
23.98832919019492,-1.932994948071516
25.11886431509582,-2.394074108361813
26.30267991895384,-2.834683804061409
27.54228703338169,-3.284337660611683
28.84031503126609,-3.742575457855641
30.19951720402019,-4.210304442227813
31.62277660168382,-4.686623179532196
33.11311214825914,-5.173100565072147
34.67368504525317,-5.673072636085271
36.30780547701018,-6.187280217084234
38.01893963205617,-6.717301087290776
39.81071705534973,-7.265713253946307
41.6869383470336,-7.835947544745038
43.65158322401665,-8.435663492615683
45.70881896148752,-9.072762845097229
47.8630092322639,-9.757423829330007
50.1187233627273,-10.50564813230088
52.48074602497728,-11.36105357944829
54.95408738576254,-12.41285193936688
57.54399373371578,-14.38704635267375
60.25595860743581,-17.35020839030052
63.09573444801936,-19.05830901746156
66.06934480075964,-20.43420520177038
69.1830970918937,-21.63271530779014
72.44359600749907,-22.70455920246108
75.85775750291843,-23.70995184875346
79.43282347242821,-24.67007128686719
83.17637711026718,-25.58267005346001
87.09635899560816,-26.46308038089428
91.20108393559106,-27.32631556639263
95.4992586021437,-28.15693522673833
100,-28.95667520079272
104.7128548050901,-29.74786868043598
109.6478196143186,-30.52114742054496
114.8153621496883,-31.2985616428593
120.2264434617414,-32.05264482873246
125.8925411794168,-32.80673356574952
131.8256738556408,-33.57214323297469
138.0384264602886,-34.31218671596359
144.5439770745929,-35.05377119242927
151.3561248436209,-35.80045191439073
158.4893192461115,-36.54178613489329
165.9586907437562,-37.27686122136716
173.7800828749376,-38.00555336125246
181.9700858609984,-38.73180475745838
190.546071796325,-39.48227572705122
199.5262314968881,-40.18391834070105
208.929613085404,-40.89868988985117
218.7761623949554,-41.61294368647763
229.0867652767775,-42.36893751049617
239.8832919019491,-43.1027983995602
251.1886431509582,-43.84603057064584
263.0267991895385,-44.48952239581813
275.4228703338167,-45.20619890153608
288.4031503126608,-45.95932596663816
301.9951720402019,-46.58857787787373
316.2277660168381,-47.32856172450198
331.1311214825913,-48.06385731993593
346.7368504525317,-48.82299894961203
363.0780547701016,-49.53091232213819
380.1893963205612,-50.27528825075301
398.1071705534973,-50.95012304094502
416.8693834703357,-51.62641125001297
436.5158322401661,-52.29692458421418
457.0881896148752,-53.04757495588099
478.6300923226388,-53.81693988981109
501.1872336272725,-54.47931958308843
524.8074602497728,-55.11194052130824
549.5408738576245,-55.96032179579078
575.4399373371572,-56.63780730664139
602.5595860743581,-57.38829215454458
630.9573444801933,-57.92190340250669
660.6934480075964,-58.55101719594695
691.8309709189366,-59.26606455509608
724.4359600749902,-60.03349090509866
758.5775750291845,-60.82790722069905
794.3282347242817,-61.19032831697265
831.7637711026713,-62.12140272095638
870.9635899560806,-62.5577323201124
912.0108393559101,-63.45077004578006
954.9925860214364,-63.85356248462261
1000,-64.58612176097826
1047.1285480509,-65.19174225740835
1096.478196143186,-65.68695092451632
1148.153621496883,-66.7352212658467
1202.264434617413,-67.41276996859443
1258.925411794167,-67.23495710777165
1318.256738556407,-68.11914582212084
1380.384264602885,-68.90382676095345
1445.439770745928,-68.97477764552526
1513.561248436209,-69.18143997716453
1584.893192461113,-70.08699226862458
1659.586907437561,-70.90406369325063
1737.800828749376,-71.29634329615853
1819.700858609984,-71.79725221437957
1905.460717963248,-73.22134981704008
1995.262314968881,-73.26419957062096
2089.29613085404,-73.50465584117723
2187.761623949553,-73.74920952884281
2290.867652767773,-73.35568535508281
2398.832919019491,-74.24312787227852
2511.886431509582,-77.12202512714573
2630.267991895382,-75.45869019870005
2754.228703338167,-76.36238607706684
2884.031503126605,-75.73285347930072
3019.951720402017,-77.48003695454506
3162.27766016838,-76.60742568630386
3311.311214825911,-82.87200675362757
3467.368504525317,-78.1088310247022
3630.780547701015,-79.0820410989855
3801.893963205612,-79.83410552784304
3981.071705534974,-80.39349250231965
4168.693834703354,-80.70140550666949
4365.15832240166,-80.14144631114152
4570.881896148752,-83.14118648821076
4786.300923226383,-82.97272578115383
5011.872336272725,-82.03493129024437
5248.074602497725,-80.56952065473101
5495.408738576246,-84.46207655796422
5754.399373371572,-82.15633714660891
6025.595860743577,-81.26676996852365
6309.573444801934,-89.17149081707464
6606.934480075958,-85.25115953062212
6918.309709189365,-86.8614957828389
7244.359600749903,-83.01097392960065
7585.775750291837,-84.72548840109488
7943.282347242816,-90.74652917362265
8317.637711026713,-84.12904771131079
8709.635899560806,-87.55216125004782
9120.1083935591,-87.96030488503753
9549.925860214356,-87.26005593299527
10000,-87.17671733031676
